mega_cd,mega_nm,cty_cd,cty_nm,admi_cd,admi_nm,land_area
"50","제주특별자치도","50110","제주시","50110660","노형동",45.0281407581529
"50","제주특별자치도","50110","제주시","50110670","외도동",8.50565726332987
"50","제주특별자치도","50110","제주시","50110680","이호동",2.71350132593045
"50","제주특별자치도","50110","제주시","50110690","도두동",4.07651473173883
"50","제주특별자치도","50130","서귀포시","50130250","대정읍",81.3713268955982
"50","제주특별자치도","50130","서귀포시","50130253","남원읍",189.673184040652
"50","제주특별자치도","50130","서귀포시","50130259","성산읍",110.009614463695
"50","제주특별자치도","50130","서귀포시","50130310","안덕면",106.342375343462
"50","제주특별자치도","50130","서귀포시","50130320","표선면",136.453531436046
"50","제주특별자치도","50130","서귀포시","50130510","송산동",5.53610450319156
"46","전라남도","46230","광양시","46230350","진월면",38.9490840024135
"29","광주광역시","29170","북구","29170603","운암3동",1.350464337204
"29","광주광역시","29170","북구","29170620","우산동",0.955466040727611
"48","경상남도","48170","진주시","48170320","정촌면",26.6434720801499
"48","경상남도","48170","진주시","48170410","금산면",32.2637037221442
"48","경상남도","48170","진주시","48170420","집현면",46.3042669687942
"48","경상남도","48170","진주시","48170430","미천면",54.4799208870612
"48","경상남도","48170","진주시","48170440","명석면",69.1842705670732
"48","경상남도","48170","진주시","48170450","대평면",40.9693115897699
"48","경상남도","48170","진주시","48170460","수곡면",42.395608879924
"52","전북특별자치도","52111","전주시 완산구","52111692","평화2동",15.5654229125502
"52","전북특별자치도","52111","전주시 완산구","52111680","서신동",2.39501966470201
"46","전라남도","46230","광양시","46230360","다압면",62.7080155878384
"46","전라남도","46230","광양시","46230515","골약동",40.815389595566
"41","경기도","41463","용인시 기흥구","41463575","동백2동",4.66116056379756
"48","경상남도","48240","사천시","48240550","벌용동",9.76398512905897
"48","경상남도","48240","사천시","48240570","향촌동",12.7604817432988
"48","경상남도","48240","사천시","48240595","남양동",23.4352559750986
"48","경상남도","48720","의령군","48720320","칠곡면",22.2701618225487
"29","광주광역시","29170","북구","29170635","풍향동",0.660898395530135
"52","전북특별자치도","52111","전주시 완산구","52111703","삼천3동",27.2663208367802
"52","전북특별자치도","52111","전주시 완산구","52111711","효자1동",1.03033543117454
"29","광주광역시","29170","북구","29170650","문화동",3.17409033005021
"29","광주광역시","29170","북구","29170656","문흥1동",2.1820569200184
"48","경상남도","48720","의령군","48720330","대의면",35.8135898506535
"48","경상남도","48820","고성군","48820320","하일면",31.485093676522
"48","경상남도","48820","고성군","48820330","하이면",38.8259609889655
"48","경상남도","48840","남해군","48840250","남해읍",27.173787361874
"48","경상남도","48840","남해군","48840310","이동면",46.9550646402589
"48","경상남도","48840","남해군","48840320","상주면",25.0559828374412
"29","광주광역시","29170","북구","29170657","문흥2동",0.620813975202946
"48","경상남도","48840","남해군","48840350","남면",44.0644566214232
"48","경상남도","48840","남해군","48840360","서면",41.0952150065014
"48","경상남도","48840","남해군","48840370","고현면",29.2490566498333
"48","경상남도","48840","남해군","48840380","설천면",25.1878671168859
"48","경상남도","48840","남해군","48840390","창선면",55.804434199151
"50","제주특별자치도","50110","제주시","50110630","아라동",69.8738198045065
"50","제주특별자치도","50110","제주시","50110640","오라동",28.5544613905922
"48","경상남도","48850","하동군","48850250","하동읍",29.3035661360968
"48","경상남도","48850","하동군","48850310","화개면",133.755527138377
"48","경상남도","48850","하동군","48850320","악양면",52.4003510040533
"48","경상남도","48850","하동군","48850330","적량면",41.2880030753748
"48","경상남도","48850","하동군","48850340","횡천면",34.3868508587251
"48","경상남도","48850","하동군","48850350","고전면",35.9825707295747
"48","경상남도","48850","하동군","48850360","금남면",43.6373627063457
"48","경상남도","48850","하동군","48850420","금성면",25.0909878981703
"48","경상남도","48850","하동군","48850370","진교면",50.3961515381635
"48","경상남도","48850","하동군","48850380","양보면",34.2097604130381
"48","경상남도","48850","하동군","48850390","북천면",32.9162631497578
"48","경상남도","48850","하동군","48850400","청암면",75.3508353051319
"48","경상남도","48850","하동군","48850410","옥종면",87.7740065979561
"29","광주광역시","29170","북구","29170661","두암1동",0.527606544486534
"48","경상남도","48860","산청군","48860340","금서면",75.9294483487573
"48","경상남도","48860","산청군","48860350","삼장면",102.786005226279
"48","경상남도","48860","산청군","48860360","시천면",126.642371200396
"48","경상남도","48860","산청군","48860370","단성면",109.137361913098
"48","경상남도","48860","산청군","48860380","신안면",71.8917840864436
"48","경상남도","48860","산청군","48860390","생비량면",44.0646461561484
"48","경상남도","48860","산청군","48860400","신등면",56.723797718294
"48","경상남도","48870","함양군","48870250","함양읍",69.2934471169553
"48","경상남도","48870","함양군","48870310","마천면",107.547249775721
"48","경상남도","48870","함양군","48870320","휴천면",61.7345932183483
"48","경상남도","48870","함양군","48870330","유림면",29.3463825749157
"48","경상남도","48870","함양군","48870340","수동면",48.9407253445464
"48","경상남도","48870","함양군","48870350","지곡면",41.9206715580787
"48","경상남도","48870","함양군","48870360","안의면",97.7525571870146
"48","경상남도","48870","함양군","48870370","서하면",70.6896271463093
"48","경상남도","48870","함양군","48870380","서상면",89.3035219620199
"48","경상남도","48870","함양군","48870390","백전면",55.6472709591539
"48","경상남도","48870","함양군","48870400","병곡면",48.2583798786355
"48","경상남도","48880","거창군","48880250","거창읍",55.5278615318838
"48","경상남도","48880","거창군","48880310","주상면",49.7786251129938
"48","경상남도","48880","거창군","48880340","북상면",123.124514490946
"48","경상남도","48880","거창군","48880350","위천면",54.3774373776439
"47","경상북도","47190","구미시","47190610","비산동",4.92984578156662
"26","부산광역시","26170","동구","26170510","초량1동",0.261618248102134
"29","광주광역시","29170","북구","29170662","두암2동",1.59378324620278
"29","광주광역시","29170","북구","29170663","두암3동",1.3723385742598
"29","광주광역시","29170","북구","29170666","삼각동",3.31587771716856
"48","경상남도","48890","합천군","48890250","합천읍",52.8964013855524
"48","경상남도","48890","합천군","48890310","봉산면",80.567849314705
"48","경상남도","48890","합천군","48890320","묘산면",49.7775910608727
"48","경상남도","48890","합천군","48890330","가야면",104.776120930981
"48","경상남도","48890","합천군","48890340","야로면",47.656568383173
"48","경상남도","48890","합천군","48890420","쌍백면",63.221571646021
"48","경상남도","48890","합천군","48890430","삼가면",60.4109683964978
"48","경상남도","48890","합천군","48890440","가회면",70.1133784946587
"29","광주광역시","29170","북구","29170673","매곡동",1.85504096621639
"29","광주광역시","29170","북구","29170676","오치1동",2.28141176521333
"50","제주특별자치도","50110","제주시","50110253","애월읍",202.92835960093
"27","대구광역시","27200","남구","27200530","봉덕1동",0.525987889155775
"50","제주특별자치도","50110","제주시","50110256","구좌읍",187.41251686838
"50","제주특별자치도","50110","제주시","50110259","조천읍",151.079740825998
"29","광주광역시","29170","북구","29170677","오치2동",0.642905595512967
"29","광주광역시","29170","북구","29170669","일곡동",3.03666484909332
"29","광주광역시","29170","북구","29170696","양산동",5.93905319246605
"29","광주광역시","29170","북구","29170695","건국동",26.8129389962597
"29","광주광역시","29170","북구","29170697","신용동",1.82304258702898
"29","광주광역시","29200","광산구","29200515","송정1동",1.48648507797777
"29","광주광역시","29200","광산구","29200525","송정2동",1.30866597826453
"29","광주광역시","29200","광산구","29200550","신흥동",5.44703056485523
"29","광주광역시","29200","광산구","29200565","어룡동",17.468175289471
"29","광주광역시","29200","광산구","29200620","비아동",4.5943704376683
